customerid,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
12664,7.0,9,4881.88,1,1,1,111,Hibernating
15500,7.0,4,1131.56,1,2,2,122,Hibernating
14092,7.0,14,4076.91,1,1,1,111,Hibernating
17566,7.0,2,786.59,1,3,3,133,Others
17350,7.0,4,1268.32,1,2,2,122,Hibernating
17293,7.0,9,1835.21,1,1,2,112,Hibernating
17450,7.0,46,194390.79,1,1,1,111,Hibernating
14766,7.0,6,2473.37,1,1,1,111,Hibernating
12364,7.0,4,1313.1,1,2,2,122,Hibernating
15060,7.0,4,288.5,1,2,4,124,Hibernating
16119,7.0,2,423.36,1,3,4,134,Others
14897,7.0,4,1366.38,1,2,2,122,Hibernating
15602,7.0,9,1297.87,1,1,2,112,Hibernating
16899,7.0,6,1271.06,1,1,2,112,Hibernating
14299,7.0,9,3965.62,1,1,1,111,Hibernating
14732,7.0,8,2702.49,1,1,1,111,Hibernating
15531,7.0,2,1959.17,1,3,2,132,Others
14262,7.0,8,2618.23,1,1,1,111,Hibernating
12762,7.0,2,1898.52,1,3,2,132,Others
14126,7.0,3,706.13,1,2,3,123,Hibernating
17115,7.0,3,837.5,1,3,3,133,Others
17014,7.0,3,578.48,1,2,3,123,Hibernating
12963,7.0,8,1856.63,1,1,2,112,Hibernating
16038,7.0,3,471.78,1,3,4,134,Others
18077,7.0,11,2569.66,1,1,1,111,Hibernating
16440,7.0,5,3622.42,1,2,1,121,Hibernating
12700,7.0,4,4939.99,1,2,1,121,Hibernating
14287,7.0,3,176.63,1,2,5,125,Hibernating
13705,7.0,3,711.86,1,3,3,133,Others
16759,7.0,3,789.79,1,2,3,123,Hibernating
14440,7.0,5,2357.68,1,2,1,121,Hibernating
13495,7.0,5,2044.87,1,2,1,121,Hibernating
15904,7.0,1,164.68,1,5,5,155,At Risk
12919,7.0,6,1335.19,1,1,2,112,Hibernating
12553,7.0,10,3692.28,1,1,1,111,Hibernating
17157,7.0,2,319.0,1,4,4,144,At Risk
16333,7.0,22,26626.8,1,1,1,111,Hibernating
17768,7.0,3,1901.9,1,2,2,122,Hibernating
18144,7.0,12,2888.75,1,1,1,111,Hibernating
18282,7.0,2,178.05,1,4,5,145,At Risk
15028,7.0,4,615.88,1,2,3,123,Hibernating
14292,7.0,9,4871.93,1,1,1,111,Hibernating
16242,7.0,7,3553.8,1,1,1,111,Hibernating
12558,7.0,1,269.96,1,4,4,144,At Risk
15948,7.0,2,955.24,1,3,2,132,Others
14688,7.0,21,5572.45,1,1,1,111,Hibernating
17495,7.0,2,497.56,1,3,3,133,Others
15373,7.0,12,2389.01,1,1,1,111,Hibernating
14309,7.0,9,2352.53,1,1,1,111,Hibernating
17183,7.0,6,3347.31,1,1,1,111,Hibernating
16966,7.0,7,2154.97,1,1,1,111,Hibernating
14895,7.0,20,11138.71,1,1,1,111,Hibernating
14298,7.0,44,51527.3,1,1,1,111,Hibernating
17321,7.0,2,639.26,1,3,3,133,Others
15434,7.0,5,1041.48,1,2,2,122,Hibernating
14960,7.0,2,202.06,1,4,5,145,At Risk
18122,7.0,6,1702.58,1,1,2,112,Hibernating
17576,7.0,19,3549.5,1,1,1,111,Hibernating
16813,7.0,10,1627.31,1,1,2,112,Hibernating
13297,7.0,4,2089.85,1,2,1,121,Hibernating
15862,7.0,4,832.88,1,2,3,123,Hibernating
12587,7.0,1,144.0,1,5,5,155,At Risk
12684,7.0,7,2283.63,1,1,1,111,Hibernating
14655,7.0,4,1932.23,1,2,2,122,Hibernating
16789,7.0,1,80.8,1,5,5,155,At Risk
15144,7.0,17,6580.44,1,1,1,111,Hibernating
18097,7.0,6,2662.4,1,1,1,111,Hibernating
12856,7.0,6,2112.33,1,1,1,111,Hibernating
17426,7.0,6,5037.26,1,1,1,111,Hibernating
17942,7.0,1,77.5,1,5,5,155,At Risk
17386,7.0,6,2686.42,1,1,1,111,Hibernating
16169,7.0,4,1822.97,1,2,2,122,Hibernating
13040,8.0,2,676.99,1,3,3,133,Others
15467,8.0,3,522.93,1,3,3,133,Others
15544,8.0,9,3546.71,1,1,1,111,Hibernating
14178,8.0,7,1585.33,1,1,2,112,Hibernating
14713,8.0,11,2658.9,1,1,1,111,Hibernating
13509,8.0,7,979.72,1,1,2,112,Hibernating
13854,8.0,25,8109.52,1,1,1,111,Hibernating
16938,8.0,4,2687.78,1,2,1,121,Hibernating
12921,8.0,37,16587.09,1,1,1,111,Hibernating
14804,8.0,1,353.27,1,4,4,144,At Risk
16376,8.0,2,908.95,1,3,3,133,Others
18158,8.0,2,453.4,1,3,4,134,Others
15101,8.0,2,317.53,1,4,4,144,At Risk
16700,8.0,13,5076.55,1,1,1,111,Hibernating
15712,8.0,5,1072.36,1,2,2,122,Hibernating
16915,8.0,6,621.68,1,1,3,113,Hibernating
15046,8.0,15,5087.92,1,1,1,111,Hibernating
16712,8.0,11,3538.98,1,1,1,111,Hibernating
15993,8.0,7,2727.63,1,1,1,111,Hibernating
16156,8.0,9,3032.64,1,1,1,111,Hibernating
12572,8.0,2,1020.42,1,3,2,132,Others
16701,8.0,13,5398.3,1,1,1,111,Hibernating
15380,8.0,5,1690.26,1,2,2,122,Hibernating
12714,8.0,5,4708.86,1,2,1,121,Hibernating
17736,8.0,3,377.44,1,2,4,124,Hibernating
15172,8.0,5,1624.05,1,2,2,122,Hibernating
12882,8.0,2,1463.04,1,3,2,132,Others
15021,8.0,9,1832.38,1,1,2,112,Hibernating
14448,8.0,2,375.35,1,3,4,134,Others
14869,8.0,2,717.7,1,3,3,133,Others
15444,8.0,2,1398.46,1,3,2,132,Others
13090,8.0,14,8910.82,1,1,1,111,Hibernating
14659,8.0,9,2520.03,1,1,1,111,Hibernating
15951,8.0,2,708.22,1,3,3,133,Others
16265,8.0,9,5447.0,1,1,1,111,Hibernating
18179,8.0,6,1793.17,1,1,2,112,Hibernating
12429,8.0,4,3750.4,1,2,1,121,Hibernating
14146,8.0,5,4191.0,1,2,1,121,Hibernating
13255,8.0,2,399.51,1,3,4,134,Others
13012,8.0,8,1646.84,1,1,2,112,Hibernating
15680,8.0,3,1333.68,1,3,2,132,Others
15687,8.0,9,2993.1,1,1,1,111,Hibernating
17381,8.0,29,20275.61,1,1,1,111,Hibernating
14243,8.0,10,2588.77,1,1,1,111,Hibernating
12528,8.0,6,1933.48,1,1,2,112,Hibernating
15654,8.0,2,922.53,1,3,3,133,Others
16145,8.0,11,3799.49,1,1,1,111,Hibernating
18230,8.0,7,2810.2,1,1,1,111,Hibernating
14618,8.0,3,533.64,1,3,3,133,Others
17502,8.0,4,689.1,1,2,3,123,Hibernating
12784,8.0,2,512.67,1,3,3,133,Others
17737,8.0,2,168.24,1,4,5,145,At Risk
17937,8.0,7,4301.22,1,1,1,111,Hibernating
14289,8.0,6,911.26,1,1,3,113,Hibernating
12901,8.0,28,17654.54,1,1,1,111,Hibernating
17288,8.0,7,1391.34,1,1,2,112,Hibernating
14047,8.0,5,1308.61,1,2,2,122,Hibernating
12524,8.0,8,4485.72,1,1,1,111,Hibernating
14258,8.0,9,12669.98,1,1,1,111,Hibernating
13159,8.0,4,1428.1,1,2,2,122,Hibernating
16496,8.0,3,1599.52,1,3,2,132,Others
12951,8.0,6,1064.07,1,1,2,112,Hibernating
13362,8.0,4,3090.74,1,2,1,121,Hibernating
17911,8.0,1,366.23,1,4,4,144,At Risk
15251,8.0,11,10484.99,1,1,1,111,Hibernating
16839,8.0,34,16594.35,1,1,1,111,Hibernating
14385,8.0,3,202.11,1,2,5,125,Hibernating
15782,9.0,3,2614.74,1,2,1,121,Hibernating
12966,9.0,1,160.18,1,5,5,155,At Risk
14540,9.0,3,909.31,1,3,3,133,Others
12798,9.0,3,6977.04,1,3,1,131,Others
12787,9.0,3,463.66,1,2,4,124,Hibernating
14005,9.0,5,2874.72,1,2,1,121,Hibernating
16479,9.0,2,300.83,1,4,4,144,At Risk
14785,9.0,2,77.4,1,4,5,145,At Risk
12598,9.0,8,3023.08,1,1,1,111,Hibernating
14388,9.0,8,3212.84,1,1,1,111,Hibernating
16549,9.0,10,3952.94,1,1,1,111,Hibernating
15073,9.0,3,1043.41,1,2,2,122,Hibernating
14088,9.0,13,50491.81,1,1,1,111,Hibernating
15152,9.0,13,4745.69,1,1,1,111,Hibernating
16241,9.0,13,2578.31,1,1,1,111,Hibernating
15615,9.0,23,10399.74,1,1,1,111,Hibernating
15206,9.0,4,420.3,1,2,4,124,Hibernating
16062,9.0,4,1153.62,1,2,2,122,Hibernating
14349,9.0,1,133.5,1,5,5,155,At Risk
16852,9.0,2,144.91,1,4,5,145,At Risk
13647,9.0,4,1648.12,1,2,2,122,Hibernating
13999,9.0,12,3901.81,1,1,1,111,Hibernating
18058,9.0,1,170.16,1,5,5,155,At Risk
14963,9.0,5,1413.67,1,2,2,122,Hibernating
13068,9.0,2,344.0,1,4,4,144,At Risk
15089,9.0,6,2420.84,1,1,1,111,Hibernating
13198,9.0,6,3401.24,1,1,1,111,Hibernating
13576,9.0,18,6717.34,1,1,1,111,Hibernating
15297,9.0,3,641.94,1,3,3,133,Others
13211,9.0,3,1088.92,1,2,2,122,Hibernating
17466,9.0,2,763.28,1,3,3,133,Others
18241,9.0,17,2073.09,1,1,1,111,Hibernating
16782,9.0,13,2267.95,1,1,1,111,Hibernating
14432,9.0,6,2233.92,1,1,1,111,Hibernating
12464,9.0,8,1212.05,1,1,2,112,Hibernating
15239,9.0,2,780.59,1,3,3,133,Others
13428,9.0,1,199.29,1,5,5,155,At Risk
16657,9.0,4,864.81,1,2,3,123,Hibernating
16295,9.0,4,1328.55,1,2,2,122,Hibernating
13203,9.0,4,869.46,1,2,3,123,Hibernating
14062,9.0,12,10464.85,1,1,1,111,Hibernating
16361,9.0,4,876.52,1,2,3,123,Hibernating
17101,9.0,4,1621.73,1,2,2,122,Hibernating
15414,9.0,3,774.9,1,3,3,133,Others
14824,9.0,4,1127.71,1,2,2,122,Hibernating
17468,9.0,2,137.0,1,4,5,145,At Risk
12957,9.0,8,4017.54,1,1,1,111,Hibernating
17682,9.0,6,2474.33,1,1,1,111,Hibernating
15755,9.0,6,2364.25,1,1,1,111,Hibernating
15790,9.0,1,218.75,1,5,5,155,At Risk
12953,9.0,1,329.85,1,4,4,144,At Risk
14156,9.0,55,117193.58,1,1,1,111,Hibernating
15611,9.0,13,1591.45,1,1,2,112,Hibernating
13784,9.0,11,2462.79,1,1,1,111,Hibernating
14723,9.0,6,1039.02,1,1,2,112,Hibernating
14390,9.0,9,4623.42,1,1,1,111,Hibernating
16775,9.0,11,1691.51,1,1,2,112,Hibernating
14836,9.0,3,102.45,1,3,5,135,Others
14554,9.0,4,2187.21,1,2,1,121,Hibernating
12670,9.0,5,2996.05,1,2,1,121,Hibernating
15113,9.0,3,3428.73,1,2,1,121,Hibernating
12488,9.0,3,1298.66,1,3,2,132,Others
16115,9.0,8,1655.06,1,1,2,112,Hibernating
12630,9.0,2,1270.88,1,3,2,132,Others
14755,9.0,11,5010.28,1,1,1,111,Hibernating
13658,9.0,5,2639.17,1,2,1,121,Hibernating
14893,9.0,2,1237.85,1,3,2,132,Others
13147,9.0,4,712.8,1,2,3,123,Hibernating
15394,9.0,4,2183.54,1,2,1,121,Hibernating
15903,9.0,7,5126.76,1,1,1,111,Hibernating
15039,9.0,47,19621.56,1,1,1,111,Hibernating
15024,9.0,10,1624.43,1,1,2,112,Hibernating
14711,9.0,11,2813.85,1,1,1,111,Hibernating
14704,10.0,9,1410.96,1,1,2,112,Hibernating
14701,10.0,9,2495.91,1,1,1,111,Hibernating
13014,10.0,10,3466.28,1,1,1,111,Hibernating
17772,10.0,2,173.45,1,4,5,145,At Risk
13844,10.0,1,361.62,1,4,4,144,At Risk
13188,10.0,1,114.6,1,4,5,145,At Risk
16992,10.0,5,1614.31,1,2,2,122,Hibernating
18101,10.0,2,214.85,1,4,5,145,At Risk
13137,10.0,8,3392.72,1,1,1,111,Hibernating
17379,10.0,1,339.34,1,4,4,144,At Risk
15619,10.0,1,336.4,1,4,4,144,At Risk
14452,10.0,2,255.31,1,4,4,144,At Risk
16800,10.0,1,1117.48,1,4,2,142,At Risk
12479,10.0,1,527.2,1,5,3,153,At Risk
12451,10.0,5,9035.52,1,2,1,121,Hibernating
15218,10.0,11,5756.13,1,1,1,111,Hibernating
16818,10.0,11,3349.57,1,1,1,111,Hibernating
17188,10.0,7,2474.23,1,1,1,111,Hibernating
14125,10.0,3,2720.63,1,2,1,121,Hibernating
15148,10.0,1,301.29,1,4,4,144,At Risk
17237,10.0,2,314.69,1,4,4,144,At Risk
13030,10.0,2,633.96,1,3,3,133,Others
16744,10.0,7,1291.52,1,1,2,112,Hibernating
13467,10.0,2,994.76,1,3,2,132,Others
13266,10.0,12,3834.26,1,1,1,111,Hibernating
12627,10.0,7,4478.53,1,1,1,111,Hibernating
14480,10.0,1,279.05,1,4,4,144,At Risk
15197,10.0,3,1079.61,1,2,2,122,Hibernating
12727,10.0,7,3980.7,1,1,1,111,Hibernating
17419,10.0,12,4226.57,1,1,1,111,Hibernating
13389,10.0,3,797.96,1,2,3,123,Hibernating
12654,10.0,5,601.98,1,2,3,123,Hibernating
14866,10.0,12,14389.9,1,1,1,111,Hibernating
13950,10.0,4,745.06,1,2,3,123,Hibernating
13349,10.0,1,247.32,1,4,4,144,At Risk
14173,10.0,4,450.84,1,2,4,124,Hibernating
15783,10.0,1,246.3,1,5,5,155,At Risk
12660,10.0,1,245.1,1,5,5,155,At Risk
14290,10.0,5,2314.65,1,2,1,121,Hibernating
17655,10.0,7,2638.94,1,1,1,111,Hibernating
14408,10.0,7,2534.53,1,1,1,111,Hibernating
17359,10.0,1,84.3,1,5,5,155,At Risk
17929,10.0,4,843.0,1,2,3,123,Hibernating
14597,10.0,2,835.52,1,3,3,133,Others
13657,10.0,2,382.14,1,3,4,134,Others
14209,10.0,6,2073.43,1,1,1,111,Hibernating
13429,10.0,4,1006.8,1,2,2,122,Hibernating
17711,10.0,2,385.1,1,3,4,134,Others
14419,10.0,6,1040.14,1,1,2,112,Hibernating
17019,10.0,4,1208.02,1,2,2,122,Hibernating
13590,10.0,6,1981.92,1,1,2,112,Hibernating
14601,10.0,1,213.96,1,5,5,155,At Risk
15601,10.0,14,6776.56,1,1,1,111,Hibernating
14550,10.0,2,746.15,1,3,3,133,Others
15540,10.0,1,213.3,1,5,5,155,At Risk
12657,10.0,4,1643.18,1,2,2,122,Hibernating
16347,10.0,2,706.25,1,3,3,133,Others
13196,10.0,4,1797.78,1,2,2,122,Hibernating
12375,10.0,2,457.5,1,3,4,134,Others
17306,10.0,19,8631.31,1,1,1,111,Hibernating
15838,10.0,19,33643.08,1,1,1,111,Hibernating
17806,10.0,1,546.04,1,5,3,153,At Risk
13496,10.0,2,653.33,1,3,3,133,Others
17523,10.0,4,646.49,1,2,3,123,Hibernating
14180,10.0,25,4748.52,1,1,1,111,Hibernating
14667,10.0,25,9042.5,1,1,1,111,Hibernating
18118,10.0,26,5585.23,1,1,1,111,Hibernating
16168,10.0,27,3787.6,1,1,1,111,Hibernating
13928,10.0,4,464.57,1,2,4,124,Hibernating
13883,10.0,5,2674.48,1,2,1,121,Hibernating
14511,10.0,5,1314.81,1,2,2,122,Hibernating
14321,10.0,5,1530.75,1,2,2,122,Hibernating
14901,10.0,9,1391.79,1,1,2,112,Hibernating
14961,10.0,9,7044.68,1,1,1,111,Hibernating
15351,11.0,7,1872.78,1,1,2,112,Hibernating
15714,11.0,2,330.03,1,4,4,144,At Risk
18041,11.0,21,4012.7,1,1,1,111,Hibernating
15721,11.0,1,451.46,1,5,4,154,At Risk
17885,11.0,1,152.54,1,5,5,155,At Risk
13991,11.0,6,846.09,1,1,3,113,Hibernating
18001,11.0,2,384.53,1,3,4,134,Others
14093,11.0,1,424.45,1,5,4,154,At Risk
17031,11.0,2,380.35,1,3,4,134,Others
14741,11.0,6,1400.34,1,1,2,112,Hibernating
15555,11.0,16,4770.03,1,1,1,111,Hibernating
14215,11.0,6,1789.72,1,1,2,112,Hibernating
17231,11.0,10,3067.62,1,1,1,111,Hibernating
17651,11.0,10,3945.0,1,1,1,111,Hibernating
17988,11.0,7,201.12,1,1,5,115,Hibernating
16877,11.0,6,844.12,1,1,3,113,Hibernating
14470,11.0,2,461.19,1,3,4,134,Others
15987,11.0,7,1415.02,1,1,2,112,Hibernating
15861,11.0,8,3128.84,1,1,1,111,Hibernating
13004,11.0,18,5655.91,1,1,1,111,Hibernating
16094,11.0,4,1078.23,1,2,2,122,Hibernating
15022,11.0,4,819.69,1,2,3,123,Hibernating
15561,11.0,4,800.59,1,2,3,123,Hibernating
17852,11.0,2,114.34,1,4,5,145,At Risk
13546,11.0,3,605.69,1,3,3,133,Others
13115,11.0,4,2294.78,1,2,1,121,Hibernating
13418,11.0,18,6127.43,1,1,1,111,Hibernating
17411,11.0,3,778.94,1,3,3,133,Others
15009,11.0,3,1255.18,1,3,2,132,Others
15511,11.0,5,883.63,1,2,3,123,Hibernating
13258,11.0,3,665.88,1,3,3,133,Others
13914,11.0,2,626.45,1,3,3,133,Others
16923,11.0,19,6882.84,1,1,1,111,Hibernating
13081,11.0,11,28337.38,1,1,1,111,Hibernating
16024,11.0,1,246.99,1,4,4,144,At Risk
13610,11.0,7,1059.17,1,1,2,112,Hibernating
17924,11.0,7,2962.5,1,1,1,111,Hibernating
15514,11.0,11,3880.92,1,1,1,111,Hibernating
17595,11.0,2,386.69,1,3,4,134,Others
15054,11.0,2,300.68,1,4,4,144,At Risk
15436,11.0,3,1013.52,1,2,2,122,Hibernating
16364,11.0,2,705.79,1,3,3,133,Others
18096,11.0,3,766.17,1,3,3,133,Others
18229,11.0,20,7276.9,1,1,1,111,Hibernating
17299,11.0,4,656.61,1,2,3,123,Hibernating
17739,11.0,7,2791.35,1,1,1,111,Hibernating
13758,11.0,7,3170.15,1,1,1,111,Hibernating
14954,11.0,1,266.85,1,4,4,144,At Risk
18112,11.0,2,352.69,1,4,4,144,At Risk
16005,11.0,4,570.07,1,2,3,123,Hibernating
12906,11.0,5,2919.81,1,2,1,121,Hibernating
12668,11.0,4,3807.15,1,2,1,121,Hibernating
17068,11.0,21,4552.14,1,1,1,111,Hibernating
15571,11.0,4,640.1,1,2,3,123,Hibernating
16983,12.0,7,1899.21,1,1,2,112,Hibernating
17236,12.0,6,905.73,1,1,3,113,Hibernating
13782,12.0,6,908.86,1,1,3,113,Hibernating
14577,12.0,4,820.41,1,2,3,123,Hibernating
18145,12.0,4,2840.37,1,2,1,121,Hibernating
13571,12.0,12,2049.59,1,1,1,111,Hibernating
13232,12.0,7,1322.3,1,1,2,112,Hibernating
17812,12.0,4,634.43,1,2,3,123,Hibernating
18156,12.0,2,651.94,1,3,3,133,Others
17864,12.0,3,504.59,1,3,3,133,Others
17365,12.0,8,4551.06,1,1,1,111,Hibernating
16942,12.0,9,1888.8,1,1,2,112,Hibernating
15747,12.0,3,929.21,1,2,2,122,Hibernating
14878,12.0,9,1469.45,1,1,2,112,Hibernating
16407,12.0,10,2029.28,1,1,2,112,Hibernating
17769,12.0,10,3909.99,1,1,1,111,Hibernating
14859,12.0,4,1353.74,1,2,2,122,Hibernating
13064,12.0,4,1100.64,1,2,2,122,Hibernating
12438,13.0,2,2906.85,2,3,1,231,Others
17813,13.0,5,1659.37,2,2,2,222,Hibernating
17562,13.0,7,1122.38,2,1,2,212,Hibernating
13332,13.0,1,350.9,2,4,4,244,At Risk
17557,13.0,3,541.46,2,2,3,223,Hibernating
14710,13.0,4,578.78,2,2,3,223,Hibernating
14111,13.0,4,692.85,2,2,3,223,Hibernating
16327,13.0,6,3759.52,2,1,1,211,Hibernating
13437,13.0,7,3408.06,2,1,1,211,Hibernating
13048,13.0,4,1810.91,2,2,2,222,Hibernating
14946,13.0,1,100.9,2,4,5,245,At Risk
13149,13.0,4,1676.06,2,2,2,222,Hibernating
15473,13.0,7,1771.2,2,1,2,212,Hibernating
15186,13.0,2,411.41,2,3,4,234,Others
17329,13.0,2,523.11,2,3,3,233,Others
16814,13.0,21,6416.7,2,1,1,211,Hibernating
16719,14.0,7,1743.27,2,1,2,212,Hibernating
17458,14.0,1,311.5,2,4,4,244,At Risk
16616,14.0,2,500.42,2,3,3,233,Others
15134,14.0,8,1387.99,2,1,2,212,Hibernating
15953,14.0,8,1657.28,2,1,2,212,Hibernating
15872,14.0,2,283.81,2,4,4,244,At Risk
17096,14.0,4,1022.13,2,2,2,222,Hibernating
14703,14.0,1,318.17,2,4,4,244,At Risk
17348,14.0,5,1140.64,2,2,2,222,Hibernating
15793,14.0,3,965.61,2,2,2,222,Hibernating
17516,14.0,5,758.43,2,2,3,223,Hibernating
14709,14.0,13,4921.04,2,1,1,211,Hibernating
14966,14.0,1,181.77,2,5,5,255,At Risk
17727,14.0,1,1060.25,2,4,2,242,At Risk
13719,14.0,5,1041.68,2,2,2,222,Hibernating
13207,14.0,2,250.26,2,4,4,244,At Risk
13978,14.0,2,196.79,2,4,5,245,At Risk
13579,14.0,2,467.04,2,3,4,234,Others
13589,14.0,2,379.65,2,3,4,234,Others
13050,14.0,17,5829.33,2,1,1,211,Hibernating
12620,14.0,3,1339.41,2,3,2,232,Others
15725,14.0,1,415.25,2,5,4,254,At Risk
18161,14.0,5,1618.69,2,2,2,222,Hibernating
14277,14.0,3,4160.2,2,3,1,231,Others
16609,14.0,7,5493.46,2,1,1,211,Hibernating
16885,14.0,3,407.98,2,3,4,234,Others
12937,14.0,4,1504.27,2,2,2,222,Hibernating
12709,14.0,15,9706.52,2,1,1,211,Hibernating
16566,14.0,5,614.66,2,2,3,223,Hibernating
14756,14.0,1,738.96,2,5,3,253,At Risk
17975,14.0,13,4452.81,2,1,1,211,Hibernating
17624,14.0,2,843.48,2,3,3,233,Others
14805,14.0,4,546.4,2,2,3,223,Hibernating
16668,14.0,6,306.72,2,1,4,214,Hibernating
15428,14.0,1,93.78,2,4,5,245,At Risk
17247,14.0,1,275.89,2,4,4,244,At Risk
12681,14.0,22,13787.54,2,1,1,211,Hibernating
18130,14.0,3,1059.39,2,2,2,222,Hibernating
13995,14.0,5,1393.69,2,2,2,222,Hibernating
14591,14.0,4,1274.72,2,2,2,222,Hibernating
15382,14.0,6,5955.71,2,1,1,211,Hibernating
17767,14.0,1,271.2,2,4,4,244,At Risk
18188,14.0,3,2001.04,2,2,2,222,Hibernating
15737,14.0,8,1188.12,2,1,2,212,Hibernating
12705,14.0,9,6868.29,2,1,1,211,Hibernating
15117,14.0,5,1551.78,2,2,2,222,Hibernating
16570,14.0,10,3738.4,2,1,1,211,Hibernating
13184,14.0,10,1666.63,2,1,2,212,Hibernating
16856,14.0,1,35.4,2,5,5,255,At Risk
18184,14.0,1,49.8,2,5,5,255,At Risk
13525,14.0,2,628.78,2,3,3,233,Others
18172,14.0,20,7561.68,2,1,1,211,Hibernating
17302,14.0,5,1135.63,2,2,2,222,Hibernating
17345,14.0,4,489.31,2,2,3,223,Hibernating
17323,14.0,7,901.09,2,1,3,213,Hibernating
17385,14.0,1,250.29,2,4,4,244,At Risk
12531,14.0,1,125.22,2,4,5,245,At Risk
14744,15.0,7,1099.98,2,1,2,212,Hibernating
13018,15.0,28,7277.7,2,1,1,211,Hibernating
15005,15.0,28,6241.98,2,1,1,211,Hibernating
14607,15.0,14,16137.5,2,1,1,211,Hibernating
12757,15.0,13,7731.95,2,1,1,211,Hibernating
17809,15.0,12,5411.91,2,1,1,211,Hibernating
14733,15.0,12,9585.91,2,1,1,211,Hibernating
17139,15.0,12,10650.77,2,1,1,211,Hibernating
15482,15.0,12,10879.76,2,1,1,211,Hibernating
15502,15.0,12,10232.71,2,1,1,211,Hibernating
14099,15.0,11,3104.17,2,1,1,211,Hibernating
17725,15.0,11,3439.08,2,1,1,211,Hibernating
12476,15.0,11,6766.92,2,1,1,211,Hibernating
13588,15.0,9,2478.95,2,1,1,211,Hibernating
12619,15.0,9,3641.24,2,1,1,211,Hibernating
15916,15.0,8,1487.46,2,1,2,212,Hibernating
15034,15.0,8,4272.51,2,1,1,211,Hibernating
15632,15.0,8,3285.31,2,1,1,211,Hibernating
17228,15.0,8,1897.77,2,1,2,212,Hibernating
16057,15.0,7,2263.12,2,1,1,211,Hibernating
17133,15.0,7,4892.24,2,1,1,211,Hibernating
13139,15.0,7,5064.94,2,1,1,211,Hibernating
15270,15.0,7,2379.49,2,1,1,211,Hibernating
12494,15.0,7,1246.1,2,1,2,212,Hibernating
17135,15.0,7,1139.73,2,1,2,212,Hibernating
12948,15.0,7,2064.95,2,1,1,211,Hibernating
17422,15.0,6,1979.37,2,1,2,212,Hibernating
16173,15.0,6,1418.32,2,1,2,212,Hibernating
13831,15.0,6,2198.45,2,1,1,211,Hibernating
12388,15.0,6,2780.66,2,2,1,221,Hibernating
15253,15.0,5,918.2,2,2,3,223,Hibernating
12557,15.0,5,11990.96,2,2,1,221,Hibernating
17410,15.0,5,1214.72,2,2,2,222,Hibernating
15858,15.0,5,1400.82,2,2,2,222,Hibernating
17469,15.0,5,1870.97,2,2,2,222,Hibernating
17463,15.0,5,1855.68,2,2,2,222,Hibernating
14675,15.0,1,575.76,2,5,3,253,At Risk
15594,15.0,5,1771.78,2,2,2,222,Hibernating
13644,15.0,4,2624.26,2,2,1,221,Hibernating
13277,15.0,4,258.4,2,2,4,224,Hibernating
17671,15.0,4,1572.71,2,2,2,222,Hibernating
16660,15.0,4,1267.65,2,2,2,222,Hibernating
16482,15.0,1,220.62,2,5,5,255,At Risk
12421,15.0,4,807.04,2,2,3,223,Hibernating
15743,15.0,4,772.59,2,2,3,223,Hibernating
18084,15.0,1,90.48,2,4,5,245,At Risk
13174,15.0,3,2567.85,2,2,1,221,Hibernating
16157,15.0,3,656.69,2,3,3,233,Others
13638,15.0,1,122.64,2,4,5,245,At Risk
17034,15.0,3,745.52,2,3,3,233,Others
16189,15.0,2,215.48,2,4,5,245,At Risk
15393,15.0,2,231.86,2,4,5,245,At Risk
16596,15.0,2,250.15,2,4,4,244,At Risk
15398,15.0,2,1345.53,2,3,2,232,Others
16653,15.0,2,1212.66,2,3,2,232,Others
16343,15.0,2,307.07,2,4,4,244,At Risk
14987,15.0,2,326.4,2,4,4,244,At Risk
13350,15.0,2,979.12,2,3,2,232,Others
13899,15.0,2,388.52,2,3,4,234,Others
14335,15.0,2,451.11,2,3,4,234,Others
16824,15.0,2,460.64,2,3,4,234,Others
14539,15.0,2,537.48,2,3,3,233,Others
17297,16.0,1,128.18,2,5,5,255,At Risk
15901,16.0,3,351.25,2,2,4,224,Hibernating
15977,16.0,2,1009.73,2,3,2,232,Others
17759,16.0,3,768.96,2,3,3,233,Others
16255,16.0,8,2613.16,2,1,1,211,Hibernating
17659,16.0,12,2999.46,2,1,1,211,Hibernating
12920,16.0,1,162.78,2,5,5,255,At Risk
16722,16.0,13,4730.81,2,1,1,211,Hibernating
13986,16.0,1,293.58,2,4,4,244,At Risk
14912,16.0,2,867.85,2,3,3,233,Others
17338,16.0,8,6273.78,2,1,1,211,Hibernating
16633,16.0,6,2883.1,2,1,1,211,Hibernating
12775,16.0,5,1386.04,2,2,2,222,Hibernating
13238,16.0,4,700.73,2,2,3,223,Hibernating
16261,16.0,4,719.51,2,2,3,223,Hibernating
14505,16.0,8,5650.51,2,1,1,211,Hibernating
17371,16.0,3,418.4,2,3,4,234,Others
16422,16.0,51,34684.4,2,1,1,211,Hibernating
14581,16.0,1,133.6,2,5,5,255,At Risk
16066,16.0,5,1516.69,2,2,2,222,Hibernating
14205,16.0,2,466.7,2,3,4,234,Others
13488,16.0,13,8968.31,2,1,1,211,Hibernating
13650,16.0,6,1836.34,2,1,2,212,Hibernating
14768,16.0,2,192.6,2,4,5,245,At Risk
